claim_id,insatisfaction,Nb Flux manuel,Nb de flux auto,Nb Intervenants sur le dossier,Nb Appels,delai_total,claim_creation_to_closure_duration,compensation_balance_amount,time_to_fnol,manual_vs_auto_flux,closure_reason_name,claim_situation,personnalized_management_flag,victim_flag,victim_count,textblob_verbatim_sentiment,textblob_verbatim_objectivity,vader_verbatim_polarity,post_remboursement_voc_note,repairs_main_note,simplicity_process_note,assessment_quality_note,assessment_time_note,claim_created_day_of_week,claim_created_month,claim_created_year,nb_events,nb_activities_uniques,nb_rework,taux_rework,nb_resources,duree_totale_heures,duree_moyenne_activite,duree_max_activite,cout_total,cout_moyen,has_appel_entrant_relance,has_reaffectation_dossier,has_contre_expertise,has_traitement_piece_complementaire,has_appel_sortant_societaire,nb_reclamations,has_reclamation,reclamation_level_max,nb_origins_reclamation
57264062,0,1,3,1,0,94.9590162037037,94,129.2599945068359,10,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.5,0.2,0.0,4.0,4.0,4.0,4.0,4.0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76042218,0,1,4,1,0,24.9590162037037,24,777.52001953125,79,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.6,0.0,5.0,5.0,5.0,5.0,5.0,1,3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44007273,0,3,4,3,0,13.9590162037037,13,156.4299926757812,9,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.4,0.6000000000000001,0.0,5.0,5.0,5.0,5.0,5.0,4,3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42502510,1,1,4,1,0,41.9590162037037,41,913.2000122070312,10,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.35,0.0,3.0,3.0,3.0,3.0,3.0,4,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
72276335,0,2,3,1,0,36.9590162037037,36,938.7100219726562,4,0.4,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52579115,0,1,3,1,0,0.9590162037037036,0,129.2599945068359,33,0.25,autre,CLOS,0.0,0,0,0.51,0.45,-0.128,5.0,5.0,5.0,5.0,5.0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33061883,0,1,3,1,0,0.9590162037037036,0,693.75,16,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60705207,0,2,4,2,1,18.9590162037037,18,613.3200073242188,1,0.3333333333333333,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16007691,0,1,3,1,0,0.9590162037037036,0,562.3300170898438,15,0.25,autre,CLOS,0.0,0,0,0.6,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12640363,0,1,3,1,0,0.9590162037037036,0,727.5399780273438,8,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90113252,0,1,4,1,0,0.9590162037037036,0,440.4500122070312,8,0.2,autre,CLOS,0.0,0,0,0.7,0.7,0.0,5.0,5.0,5.0,5.0,5.0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50162705,1,1,4,1,0,0.9590162037037036,0,95.5199966430664,22,0.2,autre,CLOS,0.0,0,0,0.2333333333333333,0.1999999999999999,-0.128,3.0,3.0,3.0,3.0,3.0,1,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79112083,0,1,3,1,0,0.9590162037037036,0,1045.140014648438,9,0.25,autre,CLOS,0.0,0,0,0.11,0.15,-0.128,5.0,5.0,5.0,5.0,5.0,2,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36120671,1,1,3,1,0,0.9590162037037036,0,138.1799926757812,9,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,4,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49883131,0,5,4,2,0,94.9590162037037,94,706.9600219726562,8,0.5555555555555556,Clos après indemnisation,RECLOS,0.0,0,0,0.575,0.6000000000000001,0.0,5.0,5.0,5.0,5.0,5.0,1,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
95654500,0,1,3,1,0,257.9590162037037,257,826.1900024414062,4,0.25,Clos après indemnisation,RECLOS,0.0,0,0,0.0,0.65,0.0,5.0,5.0,5.0,5.0,5.0,4,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17318054,1,1,3,1,0,0.9590162037037036,0,138.1799926757812,4,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
85089169,0,4,3,1,0,0.9590162037037036,0,1086.920043945312,208,0.5714285714285714,Clos après indemnisation,CLOS,1.0,0,0,0.1033333333333333,0.4833333333333334,0.0,5.0,5.0,5.0,5.0,5.0,0,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47860303,0,1,3,1,0,0.9590162037037036,0,138.1799926757812,19,0.25,autre,CLOS,0.0,0,0,0.8,0.8,0.0,4.5,4.5,4.5,4.5,4.5,1,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49436499,0,1,4,1,0,1.959016203703704,1,707.0599975585938,14,0.2,Clos après indemnisation,CLOS,1.0,0,0,0.375,0.4,0.0,5.0,5.0,5.0,5.0,5.0,3,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
70098153,0,1,3,1,0,0.9590162037037036,0,595.4099731445312,15,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.2023,5.0,5.0,5.0,5.0,5.0,1,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
92746243,0,1,3,1,0,0.9590162037037036,0,770.77001953125,10,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
40480113,0,1,3,1,0,0.9590162037037036,0,920.3599853515624,27,0.25,autre,CLOS,0.0,0,0,0.0,0.2,0.0,5.0,5.0,5.0,5.0,5.0,1,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
47629439,0,0,2,1,0,0.9590162037037036,0,887.0800170898438,5,0.0,Clos après indemnisation,CLOS,0.0,0,0,0.75,0.8,0.0,5.0,5.0,5.0,5.0,5.0,1,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15449800,0,0,2,1,0,3.959016203703704,3,222.1100006103516,12,0.0,Clos après indemnisation,CLOS,0.0,0,0,0.535,0.6000000000000001,0.0,5.0,5.0,5.0,5.0,5.0,0,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
84629601,1,5,2,2,0,197.9590162037037,197,1067.170043945312,39,0.7142857142857143,autre,CLOS,1.0,0,0,0.0,0.325,0.0,2.0,2.0,2.0,2.0,2.0,3,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19723436,0,1,3,2,0,0.9590162037037036,0,934.27001953125,11,0.25,autre,CLOS,1.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,0,1,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28127907,0,4,4,1,0,29.9590162037037,29,988.5,8,0.5,Clos après indemnisation,CLOS,1.0,0,0,1.0,1.0,0.4588,5.0,5.0,5.0,5.0,5.0,1,1,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29329714,0,1,3,2,0,0.9590162037037036,0,337.989990234375,10,0.25,autre,CLOS,1.0,0,0,0.105,0.325,0.34,5.0,5.0,5.0,5.0,5.0,5,1,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35334109,1,32,4,4,24,14.9590162037037,14,957.5900268554688,1,0.8888888888888888,Clos après indemnisation,CLOS,0.0,0,0,0.0333333333333333,0.6,0.0,1.0,1.0,1.0,1.0,1.0,3,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
79467153,0,4,2,2,0,195.9590162037037,195,794.4000244140625,76,0.6666666666666666,autre,CLOS,0.0,0,0,0.2,0.2,0.0,5.0,5.0,5.0,5.0,5.0,3,7,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
60059233,1,27,5,4,0,94.9590162037037,94,997.47998046875,96,0.84375,Clos après indemnisation,RECLOS,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22503669,0,2,3,1,0,92.9590162037037,92,1893.170043945312,191,0.4,Clos après indemnisation,CLOS,0.0,0,0,0.405,0.7250000000000001,0.0,5.0,5.0,5.0,5.0,5.0,2,12,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37266317,1,2,3,2,0,90.9590162037037,90,124.9000015258789,53,0.4,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.385,0.0,1.0,1.0,1.0,1.0,1.0,4,12,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
75522315,0,35,9,11,0,424.9590162037037,424,1913.349975585938,0,0.7954545454545454,Clos après indemnisation,RECLOS,0.0,0,0,0.4566666666666666,0.5333333333333333,-0.128,3.0,3.0,3.0,3.0,3.0,5,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87095903,0,2,3,1,0,42.9590162037037,42,1106.069946289062,9,0.4,Clos après indemnisation,CLOS,0.0,0,0,0.625,0.7,0.5994,4.0,4.0,4.0,4.0,4.0,3,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
82553307,0,1,3,1,0,105.9590162037037,105,321.6499938964844,3,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.3,0.0,5.0,5.0,5.0,5.0,5.0,3,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
15785775,0,1,3,1,0,24.9590162037037,24,129.2599945068359,6,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.125,0.7,-0.4588,5.0,5.0,5.0,5.0,5.0,1,3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87711026,0,1,4,1,0,8.959016203703703,8,527.3699951171875,49,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,3,3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80644347,0,1,3,1,0,7.959016203703704,7,1614.859985351562,16,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4,3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
13223411,0,1,4,1,0,32.9590162037037,32,129.2599945068359,16,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.2249999999999999,0.25,0.0,4.0,4.0,4.0,4.0,4.0,5,3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
31936055,0,2,4,2,1,200.9590162037037,200,1289.469970703125,2,0.3333333333333333,autre,CLOS,0.0,0,0,0.3,0.6,0.0,5.0,5.0,5.0,5.0,5.0,5,3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59268729,0,1,3,1,0,25.9590162037037,25,774.1900024414062,7,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25774354,0,1,2,1,0,25.9590162037037,25,73.5,12,0.3333333333333333,Clos après indemnisation,CLOS,0.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,5,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
39682532,0,1,4,1,0,29.9590162037037,29,129.2599945068359,6,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.425,-0.4588,5.0,5.0,5.0,5.0,5.0,2,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10057871,0,1,4,1,0,14.9590162037037,14,73.5,3,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20981544,0,1,3,1,0,40.9590162037037,40,336.3399963378906,13,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.4,0.0,5.0,5.0,5.0,5.0,5.0,5,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
95211188,0,1,3,1,0,37.9590162037037,37,821.72998046875,12,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.4,0.6,0.2023,5.0,5.0,5.0,5.0,5.0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42673572,1,1,3,1,0,37.9590162037037,37,441.2699890136719,7,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.8,0.8,0.0,3.0,3.0,3.0,3.0,3.0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91215738,0,2,3,1,0,0.9590162037037036,0,1058.239990234375,4,0.4,autre,CLOS,0.0,0,0,0.28,0.1,0.0,5.0,5.0,5.0,5.0,5.0,5,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57798432,0,1,4,1,0,0.9590162037037036,0,680.8300170898438,18,0.2,autre,CLOS,0.0,0,0,0.0,0.3166666666666667,0.0,5.0,5.0,5.0,5.0,5.0,1,6,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63468899,1,19,4,4,0,18.9590162037037,18,629.739990234375,19,0.8260869565217391,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
49351662,0,1,3,1,0,0.9590162037037036,0,138.1799926757812,4,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38218876,0,1,4,1,0,0.9590162037037036,0,790.9400024414062,7,0.2,autre,CLOS,0.0,0,0,0.4066666666666667,0.3333333333333333,-0.128,5.0,5.0,5.0,5.0,5.0,3,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
57511413,0,0,2,1,0,0.9590162037037036,0,956.0999755859376,129,0.0,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.2023,5.0,5.0,5.0,5.0,5.0,3,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75229203,0,1,3,1,0,0.9590162037037036,0,138.1799926757812,13,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55718458,0,1,3,1,0,0.9590162037037036,0,138.1799926757812,17,0.25,autre,CLOS,0.0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,3,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11224724,0,1,3,1,0,0.9590162037037036,0,522.4600219726562,8,0.25,autre,CLOS,0.0,0,0,0.5,0.9,0.5719,5.0,5.0,5.0,5.0,5.0,1,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
95127392,1,9,4,3,0,48.9590162037037,48,945.8499755859376,4,0.6923076923076923,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.55,0.0,4.0,4.0,4.0,4.0,4.0,2,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
35205291,0,1,3,1,0,0.9590162037037036,0,902.5499877929688,6,0.25,autre,CLOS,0.0,0,0,0.51,0.5,0.0,5.0,5.0,5.0,5.0,5.0,4,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10950224,0,1,3,1,0,0.9590162037037036,0,249.4799957275391,5,0.25,autre,CLOS,0.0,0,0,0.6,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58756320,0,2,4,1,1,8.959016203703703,8,773.7000122070312,3,0.3333333333333333,autre,CLOS,0.0,0,0,0.2,0.1,0.0,5.0,5.0,5.0,5.0,5.0,0,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
48069489,0,3,4,1,2,7.959016203703704,7,657.8599853515625,1,0.4285714285714285,autre,CLOS,0.0,0,0,0.28,0.1,0.0,5.0,5.0,5.0,5.0,5.0,1,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20252257,0,1,3,2,0,0.9590162037037036,0,682.6199951171875,6,0.25,autre,CLOS,1.0,0,0,0.0,0.4,0.0,5.0,5.0,5.0,5.0,5.0,1,1,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79098242,0,6,4,2,0,5.959016203703704,5,89.0,37,0.6,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,3,1,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30483376,0,0,2,1,0,0.9590162037037036,0,225.0099945068359,5,0.0,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.6,0.0,4.0,4.0,4.0,4.0,4.0,1,2,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69358121,0,1,4,2,0,0.9590162037037036,0,156.0,17,0.2,autre,CLOS,1.0,0,0,0.4,0.4,0.0,5.0,5.0,5.0,5.0,5.0,4,2,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
17667061,0,1,3,2,0,0.9590162037037036,0,699.8400268554688,24,0.25,autre,CLOS,1.0,0,0,0.0,0.65,0.0,5.0,5.0,5.0,5.0,5.0,5,2,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58239150,1,1,3,1,0,0.9590162037037036,0,1124.030029296875,6,0.25,autre,CLOS,1.0,0,0,0.0249999999999999,0.6499999999999999,0.0,2.5,2.5,2.5,2.5,2.5,0,3,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
46958196,0,4,3,2,0,2.959016203703704,2,609.739990234375,4,0.5714285714285714,Clos après indemnisation,CLOS,0.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,1,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86389877,0,5,4,4,4,13.9590162037037,13,1099.089965820312,1,0.5555555555555556,Clos après indemnisation,CLOS,0.0,0,0,0.55,0.5,-0.4588,5.0,5.0,5.0,5.0,5.0,2,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76466125,0,22,5,4,15,100.9590162037037,100,688.2100219726562,6,0.8148148148148148,Clos après indemnisation,RECLOS,0.0,0,0,0.2333333333333333,0.3,0.0,3.0,3.0,3.0,3.0,3.0,2,11,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65520720,1,36,5,6,23,34.9590162037037,34,1119.650024414062,2,0.8780487804878049,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,9,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
50065926,0,3,4,1,0,37.9590162037037,37,541.8599853515625,9,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,1,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59719734,0,1,4,1,0,1.959016203703704,1,748.219970703125,8,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.5,0.9,0.5719,5.0,5.0,5.0,5.0,5.0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
73649298,0,1,3,1,0,30.9590162037037,30,617.4500122070312,11,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.2,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
55449612,0,1,4,1,0,94.9590162037037,94,603.510009765625,12,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
